Glon,Glat,ra,dec,HIP,vmag,VarFlag,BTmag,VTmag,B-V
342.1592,35.0212,225.77685699999998,-17.63295,73636,6.93,,8.212,7.0489999999999995,0.998
269.4017,-29.4768,90.311112,-60.485618,28521,6.93,,8.247,7.037999999999999,1.034
261.4088,-70.4754,29.858437,-40.727207,9296,6.93,,8.119,7.039,0.9279999999999999
176.3169,40.5819,134.28118500000002,44.409302000000004,43954,6.93,,8.097000000000001,7.04,0.917
230.9505,25.8762,133.91934799999999,-2.790775,43837,6.93,,8.336,7.037000000000001,1.104
192.8627,49.0547,145.644276,32.994881,47617,6.93,,8.259,7.04,1.042
176.32,15.6878,101.29052,39.368138,32350,6.93,,7.337000000000001,6.966,0.35100000000000003
202.3402,27.1438,123.612695,20.707801999999997,40361,6.93,,7.405,6.981,0.39299999999999996
336.7272,-41.3228,318.82211,-58.92961,104929,6.93,,8.142999999999999,7.037000000000001,0.9540000000000001
252.3503,-50.2877,57.510856000000004,-45.385381,17925,6.93,,8.123,7.0360000000000005,0.9129999999999999
71.5426,-12.379,314.415323,26.405078999999997,103455,6.93,,7.636,7.002000000000001,0.584
84.2787,-13.5429,325.26577000000003,34.675145,107066,6.93,,8.835,7.0760000000000005,1.466
305.3988,53.9328,194.329294,-8.91082,63225,6.93,,7.026,6.938,0.086
218.5099,-43.5901,63.96534499999999,-22.151418,19881,6.93,,7.015,6.935,0.07200000000000001
286.1172,-15.623,135.82493,-70.60667,44445,6.93,,7.292000000000001,6.971,0.305
300.0201,-35.2572,29.157451000000002,-81.499235,9052,6.93,,7.371,6.968999999999999,0.38
279.5433,44.7221,175.87784,-15.042825,57173,6.93,1.0,6.877999999999999,6.919,-0.054000000000000006
243.588,8.9995,126.326229,-22.140261,41280,6.93,,8.158,7.0329999999999995,0.9690000000000001
34.4269,-62.1243,342.321521,-23.092547,112693,6.93,,8.632,7.063,1.3159999999999998
140.1296,51.7506,169.764724,62.182674,55256,6.93,,8.363999999999999,7.0489999999999995,1.117
280.1926,-11.3858,134.835912,-63.466812,44135,6.93,,6.928,6.928,0.001
261.9053,71.1321,180.307369,12.377788,58616,6.93,,7.059,6.94,0.106
124.0403,-27.6328,14.061744000000001,35.228621000000004,4390,6.93,,7.053,6.935,0.114
126.2567,51.0981,187.742424,65.897853,61068,6.93,,7.18,6.959,0.21100000000000002
186.9483,67.4978,168.09469199999998,34.784659000000005,54734,6.93,,8.359,7.062,1.103
231.641,-51.1026,57.569014,-32.285387,17951,6.93,,8.963,7.119,1.54
121.9024,-36.5727,11.937584,26.291653999999998,3719,6.93,,8.302999999999999,7.053999999999999,1.085
46.5651,-35.9827,320.654232,-5.633316000000001,105550,6.93,1.0,9.058,7.151,1.5830000000000002
184.906,19.4188,109.28971899999999,33.092054,35265,6.93,,7.712999999999999,7.007000000000001,0.631
196.903,-64.1098,38.986340000000006,-17.632697,12102,6.93,,7.7589999999999995,7.004,0.674
302.6737,12.5471,192.464765,-50.323852,62618,6.93,,8.712,7.087999999999999,1.36
206.4136,-46.0733,58.377306999999995,-14.970553,18192,6.93,,8.988,7.1,1.568
98.8679,-18.6543,343.226014,38.616012,112987,6.93,1.0,9.14,7.1129999999999995,1.716
278.8358,65.0505,182.917641,4.0559080000000005,59451,6.93,,7.12,6.939,0.146
42.0107,-16.1651,301.33474900000004,0.45449799999999996,98945,6.93,,6.9879999999999995,6.947,0.049
135.5915,27.6601,108.479646,78.752453,34952,6.93,1.0,7.261,6.962000000000001,0.284
146.0307,66.9206,179.632668,47.765397,58406,6.93,,7.405,6.968,0.413
353.2952,-17.0415,281.514803,-42.566365999999995,92085,6.93,,7.414,7.004,0.42200000000000004
343.5732,5.1816,249.628927,-39.152328000000004,81477,6.93,1.0,6.922000000000001,6.949,-0.02
70.2387,-48.067,340.742036,1.217344,112153,6.93,,7.191,6.931,0.248
196.6382,-46.2952,55.044986,-9.03913,17135,6.92,,7.4479999999999995,6.955,0.455
153.7642,9.0955,76.942442,55.759163,23865,6.92,,8.649,7.062,1.33
331.766,-33.2056,303.64558999999997,-64.429774,99772,6.92,,7.087999999999999,6.922999999999999,0.158
121.1149,-29.5344,10.96777,33.310715,3438,6.92,,7.275,6.938,0.311
117.6695,21.8429,329.553852,82.869486,108456,6.92,,7.563,7.024,0.517
133.1806,-81.7469,14.407335,-18.998621,4496,6.92,,6.412999999999999,6.3260000000000005,0.08199999999999999
101.8097,-21.8093,348.104227,36.96779,114565,6.92,,8.196,7.02,1.008
333.8146,84.8014,195.747727,22.637545000000003,63677,6.92,,7.059,6.931,0.124
212.8314,-3.2239,99.943878,-1.38014,31874,6.92,,8.544,7.053999999999999,1.255
326.7074,1.4417,235.377651,-53.391278,76849,6.92,,6.88,6.9110000000000005,-0.024
88.3134,-6.8339,323.166491,42.295537,106373,6.92,,8.371,7.034,1.1340000000000001
8.8981,-48.9405,325.327713,-35.585032,107079,6.92,,8.564,7.045,1.2770000000000001
358.1842,-8.2989,273.863811,-34.59453,89463,6.92,,6.858,6.909,-0.049
19.4726,8.8451,268.740302,-7.733942999999999,87710,6.92,,7.882999999999999,7.0,0.759
310.2558,48.6259,197.840233,-13.962356,64346,6.92,,8.34,7.05,1.097
222.6615,-7.8164,100.238781,-12.182259,31976,6.92,,6.972,6.9270000000000005,0.046
43.8598,-18.9863,304.656252,0.6410710000000001,100121,6.92,,7.154,6.95,0.195
244.3166,-9.2163,109.08079199999999,-32.041739,35188,6.92,,9.048,7.09,1.624
151.8946,-11.5369,52.687902,42.202438,16357,6.92,,7.354,6.943,0.387
29.7636,36.4959,248.45981,13.394745,81095,6.92,,8.389,7.061,1.127
131.8725,19.8303,63.057187,79.030017,19619,6.92,,8.398,7.046,1.146
331.1536,34.9148,217.66860499999999,-22.460915,70945,6.92,1.0,7.155,6.973,0.16699999999999998
284.9284,29.0651,174.444393,-31.218656,56721,6.92,,7.997000000000001,7.019,0.858
241.0243,-46.4492,63.582738,-38.260033,19769,6.92,,8.179,7.03,0.987
167.499,-65.1508,30.206084999999998,-8.471719,9406,6.92,,8.15,7.0360000000000005,0.96
191.3475,-31.4176,65.442954,2.390104,20373,6.92,,7.591,6.986000000000001,0.5710000000000001
70.3186,-2.1896,304.229106,31.505213,99967,6.92,,6.904,6.91,-0.001
9.6919,-45.6266,321.315652,-34.856730999999996,105764,6.92,,7.501,6.97,0.506
325.9665,17.6849,221.945583,-39.926406,72362,6.92,,6.94,6.926,0.013000000000000001
121.4409,5.1,8.904889,67.92596,2796,6.92,,9.613,7.183,2.04
98.8843,30.7439,267.367012,68.689026,87237,6.92,,7.226,6.945,0.261
119.4545,-36.4637,9.739621000000001,26.323756,3070,6.92,,8.728,7.074,1.383
327.4337,52.2385,207.711747,-7.784289,67578,6.92,,8.593,7.07,1.28
207.5974,-75.5387,28.768113,-24.88971,8936,6.92,,8.586,7.0520000000000005,1.2890000000000001
104.9378,-64.7151,5.26783,-2.909599,1684,6.92,,8.24,7.028,1.036
217.1552,51.8012,152.285143,18.530589000000003,49729,6.92,,8.289,7.037999999999999,1.067
161.6822,23.2497,105.30670500000001,54.85668199999999,33816,6.92,,6.84,6.902,-0.066
128.9913,-7.432,23.359776,54.944867,7253,6.92,1.0,9.383,7.138999999999999,1.8519999999999999
97.4567,27.921,274.919061,67.435069,89807,6.92,1.0,9.064,7.112,1.6540000000000001
89.0751,24.6358,279.83067,59.528037,91469,6.92,,8.789,7.0729999999999995,1.432
153.9808,-35.8178,39.393174,20.574927,12238,6.92,,8.062999999999999,7.028,0.91
272.1124,37.2469,167.237599,-19.41647,54493,6.92,,6.946000000000001,6.91,0.019
202.543,41.6117,138.61604599999998,25.011494,45349,6.92,,8.554,7.051,1.2590000000000001
349.1438,72.3754,205.898749,14.36561,66974,6.92,,7.694,6.996,0.631
57.3111,39.2329,252.26762000000002,34.9563,82310,6.92,,8.539,7.045,1.2570000000000001
76.9356,-9.4431,315.729456,32.349883,103876,6.92,,8.737,7.05,1.409
165.9434,39.5093,133.275403,52.390229999999995,43625,6.92,,7.504,6.973,0.498
190.1413,33.795,127.30309,32.692306,41629,6.92,,6.808,6.901,-0.083
143.1716,19.5897,85.055777,69.981853,26682,6.92,,8.131,7.029,0.951
108.835,-20.3947,355.373379,40.55449,116882,6.92,,7.566,6.979,0.5479999999999999
291.5314,7.9304,173.763789,-53.24219599999999,56506,6.91,,8.56,7.04,1.278
87.386,-48.4628,349.95027400000004,7.982092,115182,6.91,,8.384,7.0329999999999995,1.16
255.3181,-3.6701,121.579939,-38.896721,39662,6.91,,8.367,7.029,1.135
297.3179,81.6712,192.001677,18.836809,62459,6.91,,8.126,7.016,0.9570000000000001
6.7689,58.5182,221.33978399999998,10.598998,72142,6.91,,8.26,7.019,1.0590000000000002
261.6179,-43.0284,66.373726,-53.111817,20650,6.91,,7.3629999999999995,6.984,0.371
40.4242,25.4996,262.64640299999996,17.520785,85683,6.91,,7.487,6.968,0.505
8.5216,16.8922,256.123125,-12.676193,83545,6.91,1.0,8.482000000000001,7.075,1.2
9.9153,17.7585,256.138914,-11.088494,83555,6.91,,8.882,7.068,1.51
10.3126,79.0516,203.797574,22.49973,66290,6.91,,7.45,6.968,0.466
197.7086,-38.9215,61.871974,-6.007378,19249,6.91,,7.082999999999999,6.925,0.152
291.4695,27.1135,180.442064,-34.650317,58669,6.91,,7.652,7.013,0.586
163.7137,-28.4524,51.143677000000004,22.040317,15882,6.91,,7.035,6.922999999999999,0.11
250.227,-36.739,76.85803100000001,-44.821690999999994,23833,6.91,1.0,6.79,6.893,-0.094
277.3507,3.7306,150.24411899999998,-50.477708,49076,6.91,,6.712999999999999,6.867999999999999,-0.14800000000000002
186.6035,-34.4936,60.621742000000005,3.847229,18850,6.91,,6.946000000000001,6.917000000000001,0.028999999999999998
299.2355,-49.517,19.121249,-67.431033,5943,6.91,,7.352,6.956,0.37799999999999995
57.0472,-8.6602,302.28387000000004,16.906953,99277,6.91,,8.554,7.047000000000001,1.2670000000000001
104.0563,-17.1741,348.25638,42.062195,114604,6.91,,7.1770000000000005,6.931,0.23399999999999999
135.8848,37.7936,150.497165,74.759089,49163,6.91,,8.229,7.004,1.043
268.9033,48.0643,170.61969399999998,-8.84264,55531,6.91,,7.08,6.925,0.149
121.4673,29.5975,220.07631400000002,87.214771,71725,6.91,,8.79,7.04,1.46
340.0914,-17.2033,274.58493799999997,-54.332436,89698,6.91,1.0,9.105,7.126,1.6769999999999998
281.486,63.5594,183.48238600000002,2.260221,59646,6.91,,8.057,7.019,0.903
81.8082,35.9054,258.276094,54.139306999999995,84236,6.91,,7.2860000000000005,6.941,0.307
306.3867,64.2594,194.359288,1.4279389999999998,63235,6.91,,7.437,6.955,0.45399999999999996
294.5939,-53.9577,23.499243,-62.476217000000005,7298,6.91,,7.247999999999999,6.9479999999999995,0.314
321.1372,15.4903,217.54153399999998,-43.863893,70918,6.91,,7.057,6.917999999999999,0.126
101.2782,-57.3161,1.342663,3.606092,448,6.91,,8.342,7.023,1.12
358.8261,48.8974,225.84328599999998,0.889647,73655,6.91,,8.385,7.044,1.137
335.0701,28.6412,224.239394,-26.285026000000002,73150,6.91,,6.917999999999999,6.902,0.015
336.1727,7.5334,240.54317400000002,-42.700229,78547,6.91,,7.483,6.959,0.501
352.588,-46.8536,323.505728,-46.610727000000004,106483,6.91,,8.311,7.0360000000000005,1.0859999999999999
306.6257,74.3384,193.876233,11.495923,63081,6.91,,8.845,7.127000000000001,1.536
321.9456,58.3591,202.714291,-3.049831,65920,6.91,,8.214,7.01,1.03
330.2666,-43.4884,326.582431,-62.549794999999996,107496,6.91,,8.405,7.039,1.157
338.4963,-75.0162,1.722034,-38.877668,567,6.91,,8.351,7.028,1.123
105.8483,-2.1515,340.814562,56.408333,112183,6.91,,7.263999999999999,6.933,0.314
39.1187,42.4392,245.294633,22.239822,80111,6.91,,8.547,7.057,1.26
29.9321,-24.4999,303.778778,-13.383923000000001,99811,6.91,,8.722999999999999,7.05,1.3980000000000001
160.6121,-59.9164,30.717861,-2.377799,9563,6.91,,7.1370000000000005,6.931,0.19699999999999998
162.8207,18.6785,98.490088,52.461411,31309,6.91,,7.211,6.886,0.309
337.7209,-17.8061,274.029434,-56.650925,89530,6.91,,8.599,7.08,1.2770000000000001
151.1191,5.4563,69.002282,55.512085,21426,6.91,,7.517,6.966,0.516
188.0603,-30.8448,64.297545,5.024567,19985,6.91,,7.707000000000001,7.005,0.647
359.7281,-11.9022,278.613651,-34.815713,91054,6.91,,7.223,6.907,0.303
77.3582,-43.9565,341.61927599999996,7.5829320000000004,112433,6.91,,7.436,6.947,0.45799999999999996
172.4712,20.4041,105.505101,44.44897,33885,6.91,,8.605,7.055,1.301
39.7373,-19.4344,303.197139,-2.995953,99604,6.91,,7.136,6.882999999999999,0.24100000000000002
48.343,-0.2211,290.224575,13.576594,95107,6.91,,8.322000000000001,7.028,1.1
91.5941,48.9932,232.216362,57.44518000000001,75783,6.91,,7.484,6.962000000000001,0.49
333.0089,24.5781,224.871799,-30.711532000000002,73357,6.91,,7.189,6.905,0.231
48.7864,-2.6451,292.632065,12.8169,95926,6.91,,8.075,7.021,0.915
1.2474,-21.1162,289.840561,-36.894527000000004,94956,6.91,,8.272,7.041,1.051
355.973,11.6399,253.066977,-25.600607999999998,82538,6.91,,6.983,6.919,0.057999999999999996
120.9137,9.0357,6.463491,71.807126,2036,6.91,,6.875,6.903,-0.023
301.2187,41.085,191.469074,-21.768266,62285,6.91,,8.586,7.035,1.3019999999999998
172.0171,-47.2503,43.784034999999996,3.486877,13593,6.91,,7.274,6.9270000000000005,0.309
212.6766,11.0877,112.64001200000001,5.25464,36499,6.91,,6.901,6.875,0.028999999999999998
323.3657,13.4126,221.490162,-44.867523,72192,6.91,,6.974,6.914,0.053
39.9174,9.4906,277.488053,10.48301,90665,6.91,,7.306,6.95,0.337
106.5386,21.1534,301.111455,73.90945500000001,98853,6.91,,8.058,7.011,0.909
92.3074,37.0579,254.091311,62.369890000000005,82891,6.9,,7.05,6.917999999999999,0.127
234.0605,-62.7254,43.706482,-33.524857,13569,6.9,,7.21,6.922000000000001,0.261
110.8693,-58.4554,6.568731,3.825757,2080,6.9,1.0,6.723,6.87,-0.128
80.5639,-72.105,0.569515,-13.407437,179,6.9,,7.547999999999999,6.956,0.534
319.5243,-44.5792,339.87719500000003,-68.060401,111862,6.9,,8.289,7.013,1.0859999999999999
4.0907,-54.9665,333.009353,-38.302825,109595,6.9,,7.2620000000000005,6.881,0.387
64.672,44.148,246.589519,40.809486,80528,6.9,,8.335,7.037000000000001,1.104
245.2418,-56.0919,50.896921999999996,-40.076389,15799,6.9,,7.99,7.007999999999999,0.84
90.335,-52.4579,353.604873,5.470546,116338,6.9,,7.386,6.945,0.428
2.6573,-31.8698,303.39111299999996,-38.448053,99668,6.9,,7.4239999999999995,6.9510000000000005,0.45799999999999996
10.8992,65.9368,216.04692200000002,16.273674,70399,6.9,,7.712999999999999,7.0,0.672
109.9283,-37.1513,1.486381,24.569004999999997,496,6.9,,8.954,7.071000000000001,1.564
243.0959,-30.2355,84.340746,-38.022857,26420,6.9,,8.618,7.041,1.3219999999999998
230.57,22.254,130.65413999999998,-4.410225,42739,6.9,,8.701,7.0489999999999995,1.382
147.1388,-12.7655,46.443303,43.702472,14402,6.9,,7.862,7.032,0.747
183.6608,29.6398,120.860504,37.136684,39414,6.9,,8.825,7.046,1.482
138.7386,-34.6121,27.363214000000003,26.472638,8490,6.9,,6.801,6.893,-0.066
232.8716,57.4047,161.580484,12.747847,52683,6.9,,7.0520000000000005,6.915,0.132
54.5153,31.8932,260.311298,31.256907,84920,6.9,,7.577999999999999,6.9670000000000005,0.573
314.3616,-44.8485,348.534567,-70.05819100000001,114708,6.9,,7.808,6.9879999999999995,0.733
228.6495,-9.5587,101.291722,-18.268311999999998,32352,6.9,,8.154,7.002999999999999,0.9890000000000001
32.8902,-44.7244,324.244049,-18.743786,106715,6.9,,8.77,7.0489999999999995,1.436
347.6395,-28.5207,295.639503,-50.667596,96956,6.9,,8.517000000000001,7.035,1.248
72.6189,10.5128,292.160503,39.940834,95764,6.9,,8.004,7.002999999999999,0.875
171.8896,-33.2876,53.338305000000005,13.782416,16572,6.9,,8.257,7.03,1.06
161.7811,-36.8952,44.369381,16.293711,13786,6.9,,8.421,7.0360000000000005,1.2
224.8783,43.1517,146.369336,10.221928,47880,6.9,1.0,9.025,7.072,1.62
182.9484,10.777,98.99738,31.47924,31520,6.9,1.0,9.081,7.12,1.626
217.8885,-46.6139,60.696055,-22.594459,18875,6.9,,8.391,7.025,1.157
263.4415,14.5334,145.353447,-33.396325,47530,6.9,1.0,6.934,6.906000000000001,0.026000000000000002
316.2725,4.1868,217.252257,-56.13685600000001,70824,6.9,,7.505,6.956,0.514
145.0655,-60.0492,23.703606,0.944767,7357,6.9,,7.513,6.957000000000001,0.531
303.9879,32.7933,193.885228,-30.070111999999998,63083,6.9,,6.976,6.899,0.07
132.2592,-31.6451,22.079766,30.557694,6862,6.9,,7.478,6.962999999999999,0.505
117.8176,23.7165,318.189122,84.258657,104716,6.9,,8.469,7.037000000000001,1.208
254.7262,-40.7922,70.956601,-48.32697,22006,6.9,,7.505,6.942,0.498
111.0949,-68.9842,8.613211,-6.503906,2710,6.9,,7.46,6.9639999999999995,0.48100000000000004
321.9345,46.6708,206.18584199999998,-14.225181,67069,6.9,,7.537000000000001,6.968,0.542
111.3071,-8.8573,353.863243,52.291033,116418,6.9,,8.24,7.027,1.037
274.8719,17.9014,158.57074599999999,-37.386792,51739,6.9,,6.928999999999999,6.917999999999999,0.023
67.0899,56.5695,230.00961099999998,40.984168,75039,6.9,,7.497999999999999,6.954,0.51
86.2657,-79.3966,6.20681,-18.471878,1962,6.9,,8.759,7.051,1.426
122.2856,4.2949,11.200419,67.158181,3509,6.9,,7.468,6.944,0.49200000000000005
256.7063,-54.5581,50.538944,-46.763360999999996,15692,6.9,,8.56,7.037000000000001,1.28
118.9472,-23.8831,8.179999,38.843771000000004,2576,6.9,,7.315,6.925,0.364
127.0932,62.1659,189.48531200000002,54.853125,61631,6.89,,8.073,6.995,0.9329999999999999
354.5751,37.3487,232.04004799999998,-9.348069,75718,6.89,,7.882999999999999,6.947,0.7879999999999999
186.3052,34.2215,127.01703700000002,35.89181,41519,6.89,,8.037,7.004,0.899
294.5238,-45.5288,30.657304999999997,-70.419478,9540,6.89,,8.67,7.045,1.36
127.2233,67.7547,190.369957,49.290546,61927,6.89,,8.578,7.039,1.2930000000000001
180.7812,30.4303,121.167406,39.740745000000004,39523,6.89,,8.241,7.001,1.058
196.1309,-34.4555,65.063763,-2.628548,20243,6.89,,8.931000000000001,7.17,1.4680000000000002
201.2431,33.4383,129.68966899999998,23.685904999999998,42403,6.89,,7.56,6.95,0.547
311.6026,-47.6416,356.847324,-68.393968,117324,6.89,,7.432,6.947,0.462
25.7616,-14.1154,292.40775,-12.646714,95847,6.89,,7.439,6.957000000000001,0.47100000000000003
347.5183,-29.9957,297.928083,-50.978767,97738,6.89,,7.474,6.942,0.499
310.8912,51.3371,197.918972,-11.22165,64378,6.89,,8.485,7.023,1.232
80.0091,37.753,255.309104,52.604507999999996,83285,6.89,,6.9910000000000005,6.898,0.091
170.8708,-57.7809,36.234517,-3.8928199999999995,11260,6.89,,8.175,7.004,1.02
219.7036,6.7915,111.998942,-2.88218,36260,6.89,,8.198,7.019,1.011
2.4175,23.5815,247.117297,-13.39964,80687,6.89,,8.103,7.002000000000001,0.95
345.7222,-0.4127,257.072034,-41.024505,83858,6.89,1.0,7.5729999999999995,6.971,0.561
94.0573,81.7142,197.691661,34.300647,64302,6.89,1.0,7.46,6.942,0.486
172.5206,-10.0626,72.07948499999999,29.23573,22309,6.89,,7.4,6.9479999999999995,0.461
73.3208,-4.7,308.685831,32.505856,101544,6.89,,8.327,6.989,1.137
351.5976,11.6209,250.044308,-28.940126,81616,6.89,1.0,9.015,7.098,1.591
160.5918,-61.1039,30.061697,-3.3683089999999996,9358,6.89,,7.278,6.922999999999999,0.337
158.3681,39.2347,134.354717,58.21881,43984,6.89,1.0,7.08,6.905,0.168
354.3194,-43.5568,318.569356,-45.782765000000005,104838,6.89,,8.176,6.997000000000001,1.011
272.1803,-31.7997,85.489699,-62.913754000000004,26842,6.89,,6.88,6.879,-0.013000000000000001
139.3602,-17.1919,34.503040999999996,42.901232,10721,6.89,,8.166,7.002999999999999,0.998
191.9338,14.1022,106.548321,24.860146,34266,6.89,,8.811,7.047000000000001,1.47
68.779,-7.4928,308.213214,27.212165000000002,101381,6.89,,8.265,6.992999999999999,1.083
114.3786,26.7872,283.47447900000003,82.370026,92738,6.89,,6.907,6.901,0.01
324.1215,23.44,216.88104199999998,-35.447235,70693,6.89,,7.571000000000001,6.954,0.5710000000000001
320.3325,2.1485,225.40988199999998,-56.26018199999999,73522,6.89,1.0,6.77,6.87,-0.086
109.8893,-65.1589,7.412777,-2.840424,2323,6.89,,8.806000000000001,7.059,1.4569999999999999
207.3353,-29.2532,74.24475100000001,-8.458882000000001,23011,6.89,,7.236000000000001,6.917000000000001,0.315
175.37,-79.3429,21.854825,-20.351805,6791,6.89,,7.422000000000001,6.968,0.456
76.2797,-3.823,309.98094199999997,35.390726,101974,6.89,,8.097000000000001,7.006,0.943
216.5205,11.1659,114.42333500000001,1.9283919999999999,37122,6.89,,6.859,6.882000000000001,-0.016
62.4875,27.4201,267.63124300000004,36.846117,87319,6.89,,8.149,7.0089999999999995,0.98
141.0943,11.8182,64.461524,67.088611,20037,6.89,,6.855,6.891,-0.021
56.5004,-54.2986,340.033252,-9.359238000000001,111910,6.89,,7.521,6.946000000000001,0.513
311.4886,37.9085,200.269914,-24.470223,65151,6.89,,9.083,7.0889999999999995,1.653
41.8069,73.2683,211.732621,28.438043,68955,6.89,,8.177999999999999,7.019,0.998
350.9282,13.9392,247.56532,-27.916253,80819,6.89,,6.9910000000000005,6.905,0.078
273.9056,37.7559,168.823283,-19.637539999999998,54960,6.89,,6.968999999999999,6.899,0.08
186.3365,-61.8084,38.480727,-12.337135,11927,6.89,,7.281000000000001,6.916,0.33299999999999996
29.0559,-54.6735,333.69653700000003,-24.004703,109838,6.89,,7.33,6.933,0.376
130.9267,-50.2654,18.07979,12.281821,5631,6.89,,7.46,6.934,0.494
161.3082,-3.0754,69.722201,42.239965999999995,21642,6.89,,8.472999999999999,7.01,1.2329999999999999
52.925,0.2743,292.026296,17.846689,95717,6.89,,7.254,6.915,0.315
224.299,-24.5732,84.936286,-20.435181,26642,6.89,,6.763,6.86,-0.08900000000000001
327.4466,-20.1698,270.890777,-66.53838,88454,6.89,,8.355,7.013,1.138
76.4104,-64.6595,354.551671,-8.627549,116639,6.89,,8.017999999999999,6.996,0.8909999999999999
134.6244,-33.5966,23.90951,28.269610999999998,7421,6.89,,8.207,6.985,1.03
153.5708,-44.6159,34.717403999999995,12.992277,10784,6.88,,8.443,7.007999999999999,1.2109999999999999
