HIP,gLon,gLat,ra,dec,vmag
4160,125.3786,-80.5155,13.282395000000001,-17.651776,7.64
81990,16.6622,27.4876,251.249331,-0.614699,7.64
38366,226.1697,9.9935,117.88210900000001,-6.9832339999999995,7.64
93906,19.1524,-11.1847,286.82732999999996,-17.241874,7.64
24112,221.9214,-31.0386,77.68119300000001,-20.74841,7.64
11495,216.6283,-68.4124,37.065272,-26.430220000000002,7.64
61786,127.2303,65.3064,189.96205600000002,51.725,7.64
115159,99.0995,-31.0966,349.902442,27.490437,7.64
53617,275.1319,27.4475,164.544052,-29.23991,7.64
50653,281.6648,2.8643,155.168926,-53.664092000000004,7.64
73652,3.4864,51.4793,225.835198,4.8341330000000005,7.64
2688,115.0903,-56.6503,8.534588000000001,5.957886,7.64
37212,272.6241,-17.946,114.658423,-60.629405000000006,7.64
77247,32.3391,49.4527,236.596649,19.907529,7.64
17417,195.8821,-44.9129,55.978322999999996,-7.8825259999999995,7.64
93496,315.0543,-27.1245,285.611266,-79.215305,7.64
26919,251.5351,-30.5668,85.71078,-45.235496000000005,7.64
64490,327.1385,77.1585,198.281032,15.317542000000001,7.64
74342,30.7124,57.6836,227.90632200000002,21.526477,7.64
20178,167.0477,-13.6508,64.877279,30.883188,7.64
97378,4.8858,-26.0259,296.86741800000004,-35.176722999999996,7.64
107825,339.4692,-47.0989,327.665973,-55.165016,7.64
49563,173.0973,52.8134,151.783272,45.059956,7.64
20701,159.7068,-4.8275,66.519929,42.219445,7.64
13647,205.1066,-60.6433,43.927589000000005,-19.756462,7.64
45861,268.7189,3.4019,140.265288,-45.041866,7.64
30102,187.5965,4.5419,95.020911,24.56675,7.64
40861,300.5867,-26.2499,125.07320800000001,-87.727875,7.64
51044,193.8165,58.0907,156.425478,32.760531,7.64
14690,271.2274,-52.267,47.445555999999996,-55.487501,7.64
83361,77.0996,37.6978,255.567741,50.308298,7.64
39833,187.4048,29.8672,122.078951,34.032595,7.64
60278,300.2609,-6.3935,185.39683,-69.11033499999999,7.64
55443,264.843,51.711,170.317993,-4.3662,7.64
60841,300.9857,-7.7611,187.06060300000001,-70.545118,7.64
49108,220.2158,48.9999,150.33631200000002,15.670643,7.64
67780,312.703,10.532,208.290274,-51.165075,7.64
96948,40.2585,-10.5988,295.624,1.586525,7.64
89876,311.1904,-25.8757,275.102358,-82.505482,7.64
98294,346.589,-31.1089,299.563729,-51.895371000000004,7.64
74835,78.7665,54.913,229.40993999999998,47.739401,7.64
108346,23.6165,-51.279,329.25910899999997,-26.479442,7.64
59949,293.9882,34.0153,184.44597199999998,-28.271409000000002,7.64
105991,326.3819,-39.8257,321.999402,-66.793689,7.64
53881,232.6836,61.7121,165.35766999999998,15.009689999999999,7.64
89670,86.7335,27.0749,274.482176,57.890845999999996,7.64
17638,219.7931,-50.7375,56.686865000000004,-24.85581,7.64
61662,288.3983,77.3755,189.60618300000002,14.872415,7.64
107039,349.2303,-47.5605,325.178847,-48.716224,7.64
2420,118.8054,-21.1852,7.717878999999999,41.521638,7.64
97464,88.5919,14.6594,297.151269,55.724856,7.64
75767,42.2021,55.1552,232.179539,27.13853,7.64
48144,208.7854,48.5667,147.219338,22.609365,7.64
111634,75.0773,-42.2543,339.224966,7.782267,7.64
63968,305.3554,11.7512,196.635326,-51.049483,7.64
9434,146.1069,-43.1469,30.29062,16.565145,7.64
104678,84.0542,-5.6273,318.053574,40.150104,7.64
91823,87.3748,23.7505,280.82509100000004,57.818456999999995,7.64
70447,87.8759,62.4606,216.16194500000003,47.830487,7.64
72575,111.8006,41.432,222.585766,73.027781,7.64
18959,250.7286,-48.0159,60.938141,-44.732943,7.64
62929,122.7585,40.1918,193.445184,76.935642,7.64
84932,67.4121,33.9584,260.372612,42.269286,7.64
4240,126.3105,-79.0295,13.528594,-16.175348,7.64
107410,83.6421,-15.5437,326.337232,32.780671000000005,7.64
14944,133.6932,11.6987,48.163036,71.555779,7.64
42297,161.676,36.8766,129.35761599999998,55.985914,7.64
2781,115.3347,-58.3414,8.869283,4.294672,7.64
33072,285.8921,-25.9761,103.318487,-74.725186,7.64
97678,110.9178,23.695,297.766317,78.62423199999999,7.64
81033,22.2119,33.6831,248.252731,6.611279,7.64
11527,133.6386,2.3545,37.159979,63.187665,7.64
64249,118.1466,58.9094,197.52828300000002,58.044996999999995,7.64
13505,162.4384,-39.077,43.487519,14.218914999999999,7.64
70020,351.5508,60.1558,214.907254,5.896293,7.64
55144,131.1704,41.2508,169.340328,74.337901,7.64
97469,52.9027,-5.3874,297.165257,15.059023999999999,7.64
118104,97.4527,-57.1645,359.35133199999996,3.009918,7.64
74057,355.1236,44.8248,227.024079,-3.7566889999999997,7.64
88161,343.0282,-12.8389,270.089496,-49.916866,7.64
21142,139.3487,15.1181,67.987638,70.575745,7.65
55459,143.3025,54.9422,170.371124,58.484362,7.65
6206,279.1349,-76.4379,19.889135,-39.362598999999996,7.65
1858,112.1433,-50.4483,5.864402,11.836485,7.65
53166,181.0993,62.7661,163.146403,38.334376,7.65
18730,175.86,-27.3688,60.18559200000001,15.475283,7.65
36733,209.2504,13.5053,113.332706,9.326185,7.65
52711,283.7734,7.1177,161.658018,-51.051987,7.65
106438,19.9841,-46.4158,323.379095,-27.890262,7.65
322,116.4823,-5.3573,1.035105,56.92098299999999,7.65
57419,272.8755,56.0223,176.581452,-3.002427,7.65
45187,169.6838,42.9114,138.117607,49.206484,7.65
68134,89.7188,68.3859,209.229125,44.282532,7.65
63335,304.4126,21.8653,194.680134,-40.98553,7.65
87835,32.8634,15.2752,269.168607,6.840381,7.65
110687,84.0202,-29.0578,336.374225,22.57416,7.65
19264,151.023,-0.3814,61.93806,51.452803,7.65
91838,35.3946,3.5023,280.860095,3.785703,7.65
93728,334.691,-25.2147,286.26993799999997,-61.507652,7.65
32584,217.1264,-3.1219,101.986918,-5.153996,7.65
22513,156.4386,3.7908,72.66346800000001,50.409051,7.65
15151,152.6915,-17.9495,48.82073,36.475840000000005,7.65
40025,230.8797,12.7503,122.62735500000001,-9.604747,7.65
64705,115.3198,62.3656,198.918597,54.403006000000005,7.65
82663,333.1161,-7.1159,253.480965,-55.072694999999996,7.65
18969,265.8689,-45.4607,60.970608999999996,-55.399893000000006,7.65
76239,111.9008,36.9617,233.59689,76.450751,7.65
79835,341.7861,9.0963,244.438886,-37.753903,7.65
40308,216.7323,21.1863,123.46618799999999,6.303281,7.65
88455,40.4387,16.8553,270.89634700000005,14.092595000000001,7.65
59975,127.4413,48.0375,184.501015,68.79704,7.65
78906,48.6231,47.3938,241.608308,29.904628000000002,7.65
113759,320.5506,-48.9277,345.566784,-64.297966,7.65
59136,151.0621,72.5789,181.897458,42.070845,7.65
88544,347.323,-11.5292,271.204545,-45.583678000000006,7.65
15978,177.1739,-40.1586,51.434447,5.935435,7.65
82291,88.9972,38.5422,252.21879900000002,59.503356999999994,7.65
4619,127.3599,-63.4783,14.835359,-0.674613,7.65
76513,320.7394,-5.7033,234.393532,-62.68141899999999,7.65
55640,279.873,31.9635,170.97071,-26.958034,7.65
55875,274.891,42.5895,171.794897,-15.648563000000001,7.65
65028,91.6436,78.9718,199.946954,36.373915000000004,7.65
80847,68.4413,43.3176,247.653744,43.545362,7.65
95221,36.8158,-6.6986,290.58891,0.382983,7.65
99947,28.2907,-25.5859,304.19145299999997,-15.181357,7.65
6187,132.2215,-44.2288,19.850565,18.137769,7.65
40508,166.2604,33.8918,124.0605,52.342275,7.65
60640,244.4624,83.0554,186.414182,23.351145000000002,7.65
64055,307.0667,32.3067,196.9126,-30.434931,7.65
97555,42.355,-11.5416,297.42868500000003,2.95392,7.65
111774,85.9194,-31.9225,339.62006099999996,21.227435999999997,7.65
3290,305.6956,-61.2955,10.499144,-55.782127,7.65
30173,271.7622,-27.3066,95.229959,-62.354096999999996,7.65
46103,144.198,38.5823,141.02716,68.861243,7.65
54275,138.6196,47.9196,166.54081200000002,65.875798,7.65
1664,112.8583,-43.7903,5.208994000000001,18.482123,7.65
6735,276.5392,-74.785,21.682401000000002,-40.483230999999996,7.65
44360,259.3659,7.1202,135.507324,-35.688259,7.65
68770,11.4448,71.4391,211.13516800000002,19.177366,7.65
46167,243.059,27.1234,141.228239,-10.934743,7.66
15505,146.6244,-7.2996,49.946899,48.627919,7.66
70283,107.7178,50.0676,215.695668,64.275981,7.66
305,23.3199,-79.4095,0.972308,-28.393812,7.66
116844,352.5325,-71.7276,355.254121,-37.867948999999996,7.66
70267,103.6488,53.8012,215.65777799999998,59.779593999999996,7.66
74734,23.4149,54.9738,229.10676099999998,16.794276,7.66
11225,185.0799,-64.2368,36.117999,-13.293167,7.66
19489,208.7657,-42.3373,62.619838,-15.028904,7.66
61656,297.8017,51.2242,189.583049,-11.516944,7.66
7724,147.4558,-59.9552,24.854601000000002,0.612121,7.66
22339,150.0518,8.6374,72.160174,58.38973299999999,7.66
60758,150.5071,79.4215,186.800759,36.374425,7.66
50343,245.5305,42.2088,154.194733,-2.797552,7.66
37048,212.6365,12.8422,114.199229,6.074687,7.66
21561,215.9285,-37.501,69.43455,-18.330802,7.66
33954,170.9797,20.9904,105.67936399999999,45.957426,7.66
114800,89.3241,-44.0721,348.828625,12.437707000000001,7.66
33973,226.0022,-3.4904,105.729519,-13.217803,7.66
39510,280.1505,-18.1973,121.130766,-67.208225,7.66
25151,189.5994,-12.2154,80.736937,14.361104999999998,7.66
34857,149.2177,26.8343,108.200295,66.616445,7.66
44050,217.579,33.0384,134.566662,10.845186,7.66
47034,202.5023,46.4215,143.78671200000002,26.192594,7.66
113842,330.4457,-55.7956,345.816561,-55.168634999999995,7.66
77073,326.4692,0.4549,236.069325,-54.320855,7.66
27320,185.67,-3.0111,86.81248199999999,22.528986,7.66
97086,85.3986,13.8782,295.953573,52.610856000000005,7.66
63541,304.7646,18.085,195.31295500000002,-44.751867,7.66
64029,121.1212,45.6781,196.827145,71.39437099999999,7.66
640,113.6863,-23.3662,1.9624110000000001,38.721732,7.66
75510,82.3254,52.5914,231.38447200000002,50.594149,7.66
73442,337.9977,31.093,225.126703,-22.849329,7.66
29325,238.512,-21.89,92.756812,-31.773986999999998,7.66
71843,33.1978,65.0897,220.44094500000003,24.538308999999998,7.66
61768,299.4444,38.9813,189.896698,-23.810229,7.66
12899,155.9436,-34.7455,41.449315999999996,20.692674,7.66
112649,80.5192,-42.0296,342.223707,10.532415,7.66
31075,222.9097,-10.5617,97.815111,-13.601693,7.66
14643,220.1756,-59.3812,47.306426,-26.715664,7.66
114630,48.9525,-65.7885,348.318619,-18.369481,7.66
22962,214.5979,-32.2548,74.109464,-15.380753,7.66
73904,341.6412,33.1736,226.561675,-19.377502,7.66
64732,314.1254,56.6672,199.01291799999998,-5.6687199999999995,7.66
72398,325.514,16.681,222.037582,-41.017283,7.66
18583,192.5431,-39.0274,59.658395,-2.651446,7.66
115268,96.6413,-36.24,350.20365899999996,21.962704000000002,7.66
39733,215.0177,20.1637,121.82391000000001,7.283111,7.66
57738,292.1145,15.1175,177.607441,-46.469021999999995,7.66
93631,70.7462,14.8589,286.00694500000003,40.116219,7.66
63061,122.6886,38.6266,193.81267,78.499787,7.66
115916,24.5804,-71.7622,352.276849,-28.263964,7.66
17604,281.018,-42.4293,56.565063,-66.50409499999999,7.66
18040,229.4422,-50.7416,57.841531,-30.872052000000004,7.66
91462,50.0981,11.7704,279.81195499999995,20.497579,7.66
74302,329.6169,14.8022,227.807738,-40.715912,7.66
62741,302.8555,71.0822,192.83438,8.210447,7.66
71518,50.3197,66.5042,219.396071,31.615128000000002,7.66
118067,108.4112,-33.7593,359.258348,27.573736,7.66
74399,333.0321,19.5404,228.081417,-34.967694,7.66
6040,134.7389,-56.3866,19.398201,5.884288,7.66
22247,238.8564,-39.7578,71.828852,-36.209328,7.66
88324,27.355,10.9645,270.574511,0.10419300000000001,7.66
112240,75.9649,-44.2162,341.020824,6.736333999999999,7.66
103695,58.3019,-22.9263,315.186347,9.99584,7.66
1629,120.1205,6.145,5.093380000000001,68.847026,7.66
2684,307.349,-58.7773,8.514644,-58.20164499999999,7.66
49888,234.3757,46.5682,152.796747,6.1680470000000005,7.66
107636,92.7479,-6.0513,327.034554,45.804305,7.66
28615,224.6175,-18.9277,90.597442,-18.567683,7.66
36870,243.8158,-4.4805,113.69846499999998,-29.410027000000003,7.66
46745,216.0789,42.46,142.912592,15.770114999999999,7.66
16941,145.2364,-0.3176,54.504321,55.170855,7.66
53046,277.7278,19.9609,162.799808,-36.957291,7.66
116762,81.4407,-62.5015,354.960733,-5.546786,7.66
55056,274.7597,36.9207,169.064171,-20.69005,7.67
110488,113.628,14.8868,335.71199900000005,75.004912,7.67
48636,249.9223,31.7092,148.759246,-12.467450999999999,7.67
70947,345.1733,51.4325,217.676788,-3.109514,7.67
72897,319.9323,3.7298,223.47503700000001,-55.048182,7.67
3065,311.061,-73.6339,9.721255000000001,-43.295693,7.67
11287,204.085,-68.0041,36.351104,-21.81002,7.67
43968,227.9942,27.9419,134.30795700000002,0.535428,7.67
83046,312.3609,-22.1099,254.5466,-80.07251,7.67
115524,86.2824,-51.6142,351.018331,4.931393,7.67
2145,117.7552,-23.8492,6.7829369999999995,38.778034000000005,7.67
115347,68.1005,-62.6537,350.461899,-9.761389999999999,7.67
33741,248.496,-14.6558,105.144304,-38.035908,7.67
78772,321.0192,-10.0389,241.23309,-65.859091,7.67
46805,176.8142,46.9117,143.060194,43.738557,7.67
27267,163.0721,10.2965,86.691218,48.669691,7.67
21587,138.9753,16.0793,69.537254,71.469945,7.67
102302,50.4179,-22.6579,310.924684,4.078342,7.67
103075,341.0381,-39.0123,313.270058,-56.220128,7.67
78572,43.6052,47.6242,240.660088,26.612083000000002,7.67
3034,121.2003,-5.3116,9.647817,57.516904000000004,7.67
11664,174.2047,-57.6832,37.610231,-5.031084,7.67
81861,13.0436,25.9853,250.80202799999998,-4.150225,7.67
80412,331.4117,-2.9488,246.196082,-53.58209300000001,7.67
95358,4.9748,-20.921,291.006867,-33.542314000000005,7.67
2180,117.4764,-27.031,6.882014999999999,35.587359,7.67
46650,218.7572,41.3412,142.673852,13.495945,7.67
21522,221.5778,-39.1229,69.321116,-23.048568,7.67
9881,127.9118,12.7349,31.788542,74.869778,7.67
113438,82.5309,-44.0094,344.624499,9.825539,7.67
41819,243.5337,10.7953,127.88478700000002,-21.078111,7.67
52576,272.6094,25.6453,161.26654,-29.683453999999998,7.67
67169,323.7215,49.4405,206.468083,-11.221063000000001,7.67
73834,309.7293,-17.1024,226.341314,-78.167198,7.67
96107,16.4076,-18.7977,293.10272799999996,-22.740660000000002,7.67
115654,114.6609,5.4358,351.431504,66.921029,7.67
32063,169.9235,17.5037,100.482485,45.733496,7.67
2218,310.9306,-63.811,7.0092550000000005,-52.952305,7.67
1231,82.179,-76.6732,3.8183239999999996,-16.756248,7.67
39062,245.6932,0.6837,119.876507,-28.433220000000002,7.67
107599,32.9768,-47.3833,326.917279,-19.577824,7.67
73163,82.5558,57.696,224.28442599999997,48.395268,7.67
6095,260.5998,-81.6543,19.562867999999998,-33.137454999999996,7.67
10727,152.3887,-43.3953,34.515491,14.466795000000001,7.67
38878,227.6114,10.8446,119.332177,-7.79997,7.67
63787,306.5402,36.2992,196.107992,-26.481610999999997,7.67
4628,290.5796,-82.2995,14.856048000000001,-34.636278000000004,7.67
84262,44.3709,31.0953,258.375582,22.745701999999998,7.67
67813,305.6522,-17.7306,208.378414,-80.27286099999999,7.67
39622,218.7178,17.9704,121.449798,3.172229,7.67
84727,91.0336,34.5226,259.789198,61.757343000000006,7.67
53995,260.8363,47.3998,165.69169,-6.393697,7.67
50659,289.5611,-9.1969,155.189022,-68.065565,7.67
92120,1.625,-13.7983,281.628174,-33.908369,7.67
17666,154.8297,-10.3174,56.758815000000006,41.427265000000006,7.67
73412,108.9762,42.8558,225.04262200000002,70.614131,7.67
115949,102.7048,-29.1996,352.37003799999997,30.432734000000004,7.67
101721,99.4081,13.8688,309.28515699999997,64.360528,7.67
113720,104.6423,-10.9882,345.472344,47.955268,7.67
66609,101.9188,67.2362,204.802382,47.896195,7.67
59456,292.9029,31.4929,182.924644,-30.603803999999997,7.67
20287,156.7299,-3.2187,65.22135899999999,45.464263,7.67
10836,251.374,-68.1747,34.857633,-38.97742,7.67
23059,235.3298,-37.1429,74.43607,-33.068943,7.67
67566,310.8395,4.378,207.684531,-57.580504000000005,7.67
118301,107.1415,-39.9915,359.93021400000003,21.289047,7.67
107567,39.74,-45.403,326.792993,-14.513856,7.68
20998,279.9691,-38.0356,67.546745,-67.877549,7.68
103048,344.8153,-39.353,313.173447,-53.273407999999996,7.68
77319,314.3286,-15.2002,236.780404,-74.044133,7.68
67763,326.494,49.3569,208.224032,-10.682595,7.68
13018,164.5887,-43.9876,41.845866,9.307704,7.68
70736,110.9914,45.572,216.992002,69.253185,7.68
48093,199.9171,49.7414,147.08403,28.522351,7.68
57406,146.4942,63.4726,176.535684,50.563565000000004,7.68
96823,12.2037,-22.358,295.203524,-27.695484000000004,7.68
91779,44.1275,8.0,280.725913,13.566719,7.68
4083,123.1996,-37.0906,13.096843,25.780642999999998,7.68
49557,246.1551,38.5665,151.774284,-5.566236,7.68
41552,184.9843,34.4853,127.093382,37.012034,7.68
14390,172.2304,-43.5428,46.410334999999996,6.117436,7.68
26060,227.8103,-27.2821,83.376526,-24.337916,7.68
97906,79.7727,9.0563,298.442301,45.470411,7.68
83464,314.3252,-21.2705,255.886621,-78.079548,7.68
91822,30.5392,1.0595,280.824772,-1.6456400000000002,7.68
114182,59.9679,-61.1918,346.85141400000003,-11.806643,7.68
93946,77.6579,16.8937,286.93246400000004,47.0358,7.68
87530,96.2315,30.518,268.233484,66.419075,7.68
82738,351.056,7.1478,253.66859900000003,-32.190155,7.68
82665,2.476,15.9313,253.48719900000003,-17.976473000000002,7.68
80738,96.3468,39.2912,247.25464,64.786727,7.68
37980,185.0913,25.8901,116.77071399999998,34.961269,7.68
22663,264.0907,-38.7188,73.117675,-55.697056999999994,7.68
16084,259.5128,-53.0165,51.801016,-48.862564,7.68
32162,181.1145,13.2169,100.744522,34.127762,7.68
108679,78.5839,-25.9761,330.241513,21.864972,7.68
109752,351.3537,-53.7458,333.468773,-45.806387,7.68
16681,199.9055,-49.059,53.658925,-12.297881,7.68
106677,62.3423,-31.2433,324.104803,7.8827110000000005,7.68
40149,174.7032,32.6351,122.97928700000001,45.209326000000004,7.68
115952,110.2399,-9.1564,352.38024900000005,51.685216,7.68
10927,286.5417,-51.6473,35.180312,-62.545991,7.68
22169,209.2504,-32.9994,71.539547,-11.561200999999999,7.68
105880,71.5355,-21.1203,321.657422,20.712763,7.68
27720,222.6146,-20.7596,88.047629,-17.553024,7.68
40100,235.2247,10.4465,122.87568,-14.438148000000002,7.68
39064,200.8123,23.9457,119.891392,20.843887,7.68
35892,155.1408,27.4325,110.99071399999998,61.453168000000005,7.68
4742,125.0455,-26.1765,15.223901999999999,36.6562,7.68
48309,228.2861,43.3179,147.72957,8.127332000000001,7.68
78718,19.5916,40.6865,241.047,8.137571000000001,7.68
42677,153.8855,36.5649,130.475405,62.210407,7.68
36520,242.236,-4.6273,112.69258700000002,-28.096989,7.68
101048,347.8275,-35.8592,307.265479,-51.084862,7.68
110853,16.1165,-58.4664,336.879747,-31.554205,7.68
60140,141.9912,72.3362,184.994135,43.608874,7.68
93620,84.7002,20.03,285.97877400000004,54.389281000000004,7.68
24345,205.6313,-23.8727,78.369332,-4.652908999999999,7.68
60800,286.7785,68.2772,186.914843,6.154396,7.68
34639,159.3394,25.0733,107.618471,57.353541,7.68
79604,12.1313,34.0078,243.65998,-0.39875,7.68
83325,353.1201,6.8116,255.454329,-30.779008,7.68
60785,295.501,41.2996,186.87624499999998,-21.226567000000003,7.68
77761,310.9014,-19.4578,238.168577,-79.403852,7.68
1559,112.7425,-42.2377,4.847742,19.998988,7.68
91065,85.0649,24.4844,278.636215,55.93345,7.68
1628,108.5239,-57.2208,5.090146,4.77899,7.68
110358,64.683,-44.182,335.277222,1.034924,7.68
54257,296.6163,-14.5688,166.490869,-76.13024399999999,7.68
29073,191.6745,-0.8753,91.992161,18.401157,7.68
36440,272.7976,-19.1584,112.48665,-61.249538,7.68
68560,86.54,68.2378,210.53026,43.559103,7.68
6262,290.2741,-67.7355,20.083,-48.676429,7.68
16201,179.3586,-40.6836,52.179309,4.357108,7.68
103669,98.7256,10.0392,315.07215099999996,61.49730400000001,7.68
18010,227.1218,-50.6405,57.74782,-29.400906,7.68
39749,202.6057,25.2884,121.85863,19.817657,7.68
15675,144.7353,-3.7592,50.486635,52.62191,7.68
108253,58.6052,-39.7148,328.967208,0.300264,7.69
87058,48.904,24.2676,266.854395,24.246702,7.69
28412,235.0439,-23.2811,90.01141899999999,-29.206090000000003,7.69
77922,22.1734,44.3081,238.704327,11.515302,7.69
80587,354.9935,18.2699,246.803746,-22.126796,7.69
36545,167.9627,26.6063,112.764453,50.048468,7.69
20606,258.2811,-43.5902,66.211272,-50.622191,7.69
73096,339.6424,34.8915,224.08082599999997,-18.928234,7.69
35045,146.7975,27.2565,108.71696000000001,68.804272,7.69
67825,329.5118,53.4435,208.408859,-6.18804,7.69
5309,128.5303,-45.28,16.984998,17.412266,7.69
98894,64.3119,-2.9632,301.229769,26.054223999999998,7.69
50440,165.0222,53.0834,154.477372,49.57605,7.69
23662,194.4085,-20.3213,76.27722,6.130226,7.69
55246,245.6779,62.6545,169.71480400000002,10.596505,7.69
39354,223.4466,14.6478,120.667796,-2.397151,7.69
31080,161.3753,18.7686,97.831204,53.775195999999994,7.69
7516,133.8267,-29.0565,24.202054999999998,32.853586,7.69
13442,295.2346,-37.3847,43.270078000000005,-77.863265,7.69
58823,126.6846,40.713,180.96929,76.066767,7.69
